userId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
34,0.0,0.19029850746268656,0.09701492537313433,0.026119402985074626,0.007462686567164179,0.13805970149253732,0.041044776119402986,0.0037313432835820895,0.08955223880597014,0.05223880597014925,0.0,0.033582089552238806,0.011194029850746268,0.0,0.026119402985074626,0.07462686567164178,0.08582089552238806,0.09701492537313433,0.018656716417910446,0.007462686567164179,3
35,0.0,0.06896551724137931,0.08620689655172414,0.017241379310344827,0.034482758620689655,0.1724137931034483,0.06896551724137931,0.0,0.15517241379310345,0.034482758620689655,0.0,0.0,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.15517241379310345,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.034482758620689655,1
36,0.0,0.11538461538461539,0.08333333333333333,0.0,0.019230769230769232,0.14743589743589744,0.10897435897435898,0.0,0.17307692307692307,0.019230769230769232,0.01282051282051282,0.00641025641025641,0.0,0.00641025641025641,0.0641025641025641,0.08333333333333333,0.03205128205128205,0.08974358974358974,0.03205128205128205,0.00641025641025641,2
37,0.0,0.109375,0.125,0.015625,0.03125,0.125,0.109375,0.0,0.125,0.03125,0.0,0.015625,0.015625,0.03125,0.0,0.03125,0.0625,0.140625,0.015625,0.015625,0
38,0.0,0.08962264150943396,0.07547169811320754,0.02358490566037736,0.03773584905660377,0.1650943396226415,0.04245283018867924,0.0047169811320754715,0.1650943396226415,0.0330188679245283,0.0,0.014150943396226415,0.014150943396226415,0.02358490566037736,0.014150943396226415,0.12735849056603774,0.02830188679245283,0.08490566037735849,0.0330188679245283,0.02358490566037736,0
39,0.0,0.09120521172638436,0.10423452768729642,0.0781758957654723,0.0749185667752443,0.09120521172638436,0.08143322475570032,0.0,0.11400651465798045,0.05211726384364821,0.006514657980456026,0.04234527687296417,0.003257328990228013,0.05211726384364821,0.026058631921824105,0.03257328990228013,0.06840390879478828,0.0749185667752443,0.003257328990228013,0.003257328990228013,0
40,0.0,0.08812260536398467,0.08812260536398467,0.03065134099616858,0.06896551724137931,0.15708812260536398,0.04980842911877394,0.0,0.19157088122605365,0.04597701149425287,0.0,0.011494252873563218,0.011494252873563218,0.02681992337164751,0.011494252873563218,0.0842911877394636,0.0421455938697318,0.05747126436781609,0.011494252873563218,0.022988505747126436,0
41,0.0,0.06735751295336788,0.05699481865284974,0.02072538860103627,0.015544041450777202,0.15198618307426598,0.08981001727115717,0.0034542314335060447,0.22452504317789293,0.03454231433506045,0.0034542314335060447,0.02072538860103627,0.010362694300518135,0.0051813471502590676,0.03454231433506045,0.10362694300518134,0.03454231433506045,0.09671848013816926,0.022452504317789293,0.0034542314335060447,4
42,0.0,0.12124151309408342,0.06983511154219205,0.004849660523763337,0.013579049466537343,0.2046556741028128,0.06886517943743937,0.002909796314258002,0.1658583899127061,0.02133850630455868,0.0019398642095053346,0.016488845780795344,0.0019398642095053346,0.006789524733268671,0.026188166828322017,0.0863239573229874,0.04267701260911736,0.11251212415130941,0.020368574199806012,0.011639185257032008,0
43,0.0,0.09451219512195122,0.10365853658536585,0.039634146341463415,0.0975609756097561,0.13414634146341464,0.04878048780487805,0.0,0.12804878048780488,0.051829268292682924,0.0,0.01524390243902439,0.009146341463414634,0.036585365853658534,0.012195121951219513,0.07621951219512195,0.04573170731707317,0.08841463414634146,0.009146341463414634,0.009146341463414634,0
44,0.0,0.16923076923076924,0.15384615384615385,0.03076923076923077,0.023076923076923078,0.17692307692307693,0.03076923076923077,0.0,0.09230769230769231,0.023076923076923078,0.0,0.023076923076923078,0.0,0.007692307692307693,0.007692307692307693,0.06153846153846154,0.06923076923076923,0.13076923076923078,0.0,0.0,3
45,0.0,0.10153256704980843,0.09482758620689655,0.029693486590038315,0.05172413793103448,0.21168582375478928,0.04885057471264368,0.0009578544061302681,0.11590038314176246,0.04310344827586207,0.0,0.01532567049808429,0.006704980842911878,0.02586206896551724,0.018199233716475097,0.06609195402298851,0.07183908045977011,0.08141762452107279,0.013409961685823755,0.0028735632183908046,0
46,0.0,0.140625,0.1015625,0.03125,0.03125,0.09375,0.09375,0.0,0.1171875,0.0234375,0.0,0.015625,0.015625,0.0234375,0.0234375,0.046875,0.0546875,0.140625,0.0234375,0.0234375,2
47,0.0,0.027491408934707903,0.03436426116838488,0.0,0.010309278350515464,0.12027491408934708,0.06872852233676977,0.024054982817869417,0.36769759450171824,0.024054982817869417,0.0,0.020618556701030927,0.020618556701030927,0.024054982817869417,0.027491408934707903,0.09965635738831616,0.03436426116838488,0.07560137457044673,0.01718213058419244,0.003436426116838488,4
48,0.0,0.19642857142857142,0.11607142857142858,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.017857142857142856,0.0,0.07142857142857142,0.044642857142857144,0.0,0.026785714285714284,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.16071428571428573,0.13392857142857142,0.0,0.0,3
49,0.0,0.1111111111111111,0.06349206349206349,0.06349206349206349,0.07936507936507936,0.07936507936507936,0.047619047619047616,0.0,0.15873015873015872,0.0,0.0,0.031746031746031744,0.047619047619047616,0.0,0.031746031746031744,0.015873015873015872,0.14285714285714285,0.06349206349206349,0.06349206349206349,0.0,3
50,0.002380952380952381,0.09642857142857143,0.09523809523809523,0.0630952380952381,0.05,0.14404761904761904,0.05357142857142857,0.016666666666666666,0.15,0.05238095238095238,0.002380952380952381,0.01904761904761905,0.02619047619047619,0.017857142857142856,0.023809523809523808,0.039285714285714285,0.05952380952380952,0.06785714285714285,0.013095238095238096,0.007142857142857143,0
51,0.0,0.09869848156182212,0.0770065075921909,0.01843817787418655,0.03253796095444685,0.17787418655097614,0.05639913232104121,0.0021691973969631237,0.1301518438177874,0.04338394793926247,0.0032537960954446853,0.05639913232104121,0.006507592190889371,0.015184381778741865,0.024945770065075923,0.0737527114967462,0.06724511930585683,0.09436008676789588,0.01193058568329718,0.009761388286334056,0
52,0.0,0.167816091954023,0.0896551724137931,0.03218390804597701,0.029885057471264367,0.08045977011494253,0.08275862068965517,0.006896551724137931,0.1471264367816092,0.02528735632183908,0.0,0.013793103448275862,0.0367816091954023,0.006896551724137931,0.027586206896551724,0.041379310344827586,0.06206896551724138,0.11724137931034483,0.027586206896551724,0.004597701149425287,2
53,0.0,0.1,0.025,0.0,0.0,0.15,0.05,0.0,0.25,0.0,0.025,0.025,0.0,0.05,0.025,0.15,0.05,0.075,0.025,0.0,4
54,0.0,0.07291666666666667,0.0625,0.03125,0.052083333333333336,0.13541666666666666,0.08333333333333333,0.0,0.15625,0.03125,0.0,0.010416666666666666,0.020833333333333332,0.020833333333333332,0.03125,0.0625,0.041666666666666664,0.14583333333333334,0.03125,0.010416666666666666,0
55,0.0,0.13513513513513514,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.12162162162162163,0.13513513513513514,0.0,0.16216216216216217,0.05405405405405406,0.0,0.0,0.0,0.013513513513513514,0.02702702702702703,0.06756756756756757,0.04054054054054054,0.12162162162162163,0.02702702702702703,0.0,2
56,0.0,0.18181818181818182,0.09090909090909091,0.007575757575757576,0.015151515151515152,0.12121212121212122,0.09848484848484848,0.0,0.12878787878787878,0.022727272727272728,0.0,0.022727272727272728,0.007575757575757576,0.007575757575757576,0.015151515151515152,0.030303030303030304,0.06818181818181818,0.1590909090909091,0.022727272727272728,0.0,2
57,0.0,0.13107511045655376,0.09941089837997054,0.024300441826215022,0.03166421207658321,0.15022091310751104,0.0508100147275405,0.0007363770250368188,0.12739322533136965,0.036818851251840944,0.009572901325478646,0.012518409425625921,0.0029455081001472753,0.020618556701030927,0.025036818851251842,0.07363770250368189,0.06995581737849779,0.09425625920471281,0.025036818851251842,0.013991163475699559,0
58,0.0,0.09059233449477352,0.059233449477351915,0.027874564459930314,0.03832752613240418,0.16376306620209058,0.059233449477351915,0.0,0.17073170731707318,0.03832752613240418,0.0,0.010452961672473868,0.010452961672473868,0.0313588850174216,0.020905923344947737,0.10452961672473868,0.03484320557491289,0.11149825783972125,0.017421602787456445,0.010452961672473868,0
59,0.0,0.11295681063122924,0.07308970099667775,0.009966777408637873,0.009966777408637873,0.07973421926910298,0.059800664451827246,0.006644518272425249,0.19601328903654486,0.026578073089700997,0.019933554817275746,0.016611295681063124,0.0033222591362126247,0.0,0.059800664451827246,0.0664451827242525,0.04318936877076412,0.132890365448505,0.08305647840531562,0.0,2
60,0.0,0.05,0.1,0.03333333333333333,0.08333333333333333,0.03333333333333333,0.1,0.0,0.25,0.03333333333333333,0.0,0.0,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.08333333333333333,0.0,0.1,0.05,0.0,2
61,0.0,0.10891089108910891,0.04950495049504951,0.0,0.0,0.04950495049504951,0.12871287128712872,0.0,0.1782178217821782,0.039603960396039604,0.0,0.04950495049504951,0.0,0.0,0.04950495049504951,0.039603960396039604,0.0891089108910891,0.1485148514851485,0.0297029702970297,0.039603960396039604,2
62,0.0026455026455026454,0.1472663139329806,0.11904761904761904,0.012345679012345678,0.021164021164021163,0.08024691358024691,0.05555555555555555,0.0,0.12698412698412698,0.06261022927689594,0.0008818342151675485,0.018518518518518517,0.04497354497354497,0.005291005291005291,0.03791887125220458,0.04056437389770723,0.10141093474426807,0.10141093474426807,0.01675485008818342,0.004409171075837742,3
63,0.0,0.1330049261083744,0.10960591133004927,0.04064039408866995,0.03694581280788178,0.1354679802955665,0.06896551724137931,0.008620689655172414,0.11699507389162561,0.046798029556650245,0.006157635467980296,0.014778325123152709,0.02586206896551724,0.012315270935960592,0.02586206896551724,0.04064039408866995,0.07142857142857142,0.08497536945812807,0.019704433497536946,0.0012315270935960591,0
64,0.0,0.08680310515172901,0.07268877911079746,0.02328863796753705,0.03458009880028229,0.15172900494001412,0.06633733239237827,0.004234297812279464,0.16725476358503882,0.04728299223712068,0.002117148906139732,0.03881439661256175,0.004940014114326041,0.019760056457304165,0.03952011291460833,0.0748059280169372,0.04234297812279464,0.09809456598447425,0.019054340155257588,0.006351446718419196,0
65,0.0,0.13761467889908258,0.06422018348623854,0.0,0.0,0.045871559633027525,0.10091743119266056,0.0,0.22935779816513763,0.03669724770642202,0.0,0.0,0.05504587155963303,0.0,0.05504587155963303,0.027522935779816515,0.08256880733944955,0.11009174311926606,0.05504587155963303,0.0,2
66,0.0,0.11771428571428572,0.07885714285714286,0.018285714285714287,0.021714285714285714,0.168,0.06628571428571428,0.0,0.17142857142857143,0.045714285714285714,0.004571428571428572,0.029714285714285714,0.001142857142857143,0.006857142857142857,0.02857142857142857,0.06742857142857143,0.053714285714285714,0.09257142857142857,0.016,0.011428571428571429,0
67,0.0,0.17355371900826447,0.11570247933884298,0.04132231404958678,0.04132231404958678,0.14049586776859505,0.08264462809917356,0.0,0.10743801652892562,0.049586776859504134,0.0,0.0,0.008264462809917356,0.0,0.01652892561983471,0.03305785123966942,0.0743801652892562,0.0743801652892562,0.024793388429752067,0.01652892561983471,3
68,0.0,0.11604293588627793,0.08442123585726719,0.023208587177255584,0.031041485349579345,0.15346678270960254,0.05366985784740354,0.009573542210617928,0.14186248912097477,0.040905134899912966,0.0008703220191470844,0.029881055990716564,0.016536118363794605,0.015665796344647518,0.023788801856686973,0.0835509138381201,0.05860168262257035,0.09631563678561067,0.014215259646069046,0.006382361473745286,0
69,0.0,0.15254237288135594,0.1016949152542373,0.0,0.0,0.07627118644067797,0.059322033898305086,0.0,0.16101694915254236,0.00847457627118644,0.00847457627118644,0.05084745762711865,0.0,0.0,0.0423728813559322,0.03389830508474576,0.1440677966101695,0.11016949152542373,0.01694915254237288,0.03389830508474576,3
70,0.0,0.030303030303030304,0.06060606060606061,0.007575757575757576,0.030303030303030304,0.13636363636363635,0.05303030303030303,0.015151515151515152,0.38636363636363635,0.030303030303030304,0.0,0.007575757575757576,0.007575757575757576,0.0,0.015151515151515152,0.10606060606060606,0.045454545454545456,0.022727272727272728,0.03787878787878788,0.007575757575757576,4
71,0.0,0.19811320754716982,0.1509433962264151,0.009433962264150943,0.04716981132075472,0.07547169811320754,0.04716981132075472,0.0,0.08490566037735849,0.03773584905660377,0.0,0.0,0.0,0.009433962264150943,0.018867924528301886,0.0660377358490566,0.10377358490566038,0.14150943396226415,0.009433962264150943,0.0,3
72,0.0,0.15454545454545454,0.09090909090909091,0.0,0.0,0.08181818181818182,0.07272727272727272,0.0,0.18181818181818182,0.0,0.0,0.02727272727272727,0.01818181818181818,0.0,0.03636363636363636,0.07272727272727272,0.09090909090909091,0.12727272727272726,0.03636363636363636,0.00909090909090909,2
73,0.0,0.1152542372881356,0.10508474576271186,0.0423728813559322,0.0423728813559322,0.21016949152542372,0.04576271186440678,0.0,0.12033898305084746,0.0423728813559322,0.0,0.00847457627118644,0.04406779661016949,0.00847457627118644,0.020338983050847456,0.06271186440677966,0.06271186440677966,0.0576271186440678,0.00847457627118644,0.003389830508474576,0
74,0.0,0.03617571059431524,0.028423772609819122,0.0,0.0,0.06976744186046512,0.09302325581395349,0.002583979328165375,0.4108527131782946,0.015503875968992248,0.0103359173126615,0.028423772609819122,0.0,0.002583979328165375,0.041343669250646,0.07235142118863049,0.020671834625323,0.12661498708010335,0.028423772609819122,0.012919896640826873,4
75,0.0,0.16203703703703703,0.12037037037037036,0.023148148148148147,0.023148148148148147,0.037037037037037035,0.046296296296296294,0.0,0.11574074074074074,0.041666666666666664,0.0,0.018518518518518517,0.004629629629629629,0.013888888888888888,0.06481481481481481,0.05092592592592592,0.13425925925925927,0.11574074074074074,0.018518518518518517,0.009259259259259259,3
76,0.0,0.0947075208913649,0.0807799442896936,0.025069637883008356,0.036211699164345405,0.10863509749303621,0.10027855153203342,0.002785515320334262,0.14484679665738162,0.04456824512534819,0.0,0.04178272980501393,0.019498607242339833,0.011142061281337047,0.04178272980501393,0.03064066852367688,0.06963788300835655,0.10863509749303621,0.025069637883008356,0.013927576601671309,2
77,0.0,0.2111111111111111,0.15555555555555556,0.011111111111111112,0.011111111111111112,0.044444444444444446,0.05555555555555555,0.0,0.1,0.05555555555555555,0.0,0.0,0.06666666666666667,0.0,0.044444444444444446,0.03333333333333333,0.12222222222222222,0.08888888888888889,0.0,0.0,3
78,0.0,0.18579234972677597,0.1366120218579235,0.01092896174863388,0.01639344262295082,0.15300546448087432,0.06557377049180328,0.0,0.06557377049180328,0.01639344262295082,0.0,0.02185792349726776,0.01092896174863388,0.00546448087431694,0.01639344262295082,0.03278688524590164,0.10382513661202186,0.1366120218579235,0.01639344262295082,0.00546448087431694,3
79,0.0,0.22099447513812154,0.11049723756906077,0.0,0.0,0.07734806629834254,0.06629834254143646,0.03314917127071823,0.1270718232044199,0.022099447513812154,0.0055248618784530384,0.03314917127071823,0.0,0.022099447513812154,0.011049723756906077,0.03314917127071823,0.07734806629834254,0.1270718232044199,0.03314917127071823,0.0,3
80,0.0,0.14206642066420663,0.06088560885608856,0.0018450184501845018,0.005535055350553505,0.02029520295202952,0.07933579335793357,0.0,0.12915129151291513,0.023985239852398525,0.0018450184501845018,0.08671586715867159,0.04428044280442804,0.0,0.06642066420664207,0.007380073800738007,0.1014760147601476,0.2177121771217712,0.01107011070110701,0.0,2
81,0.0,0.15853658536585366,0.13414634146341464,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.08536585365853659,0.0,0.0975609756097561,0.012195121951219513,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.07317073170731707,0.14634146341463414,0.036585365853658534,0.0,3
82,0.0,0.17530487804878048,0.11280487804878049,0.019817073170731708,0.0350609756097561,0.1722560975609756,0.07926829268292683,0.001524390243902439,0.07317073170731707,0.039634146341463415,0.001524390243902439,0.021341463414634148,0.003048780487804878,0.010670731707317074,0.021341463414634148,0.051829268292682924,0.057926829268292686,0.10060975609756098,0.010670731707317074,0.012195121951219513,0
83,0.0,0.11581920903954802,0.09322033898305085,0.02824858757062147,0.025423728813559324,0.06497175141242938,0.03954802259887006,0.002824858757062147,0.2062146892655367,0.0423728813559322,0.0,0.02824858757062147,0.031073446327683617,0.011299435028248588,0.03389830508474576,0.05649717514124294,0.07062146892655367,0.07909604519774012,0.06779661016949153,0.002824858757062147,2
84,0.0,0.05023547880690738,0.03924646781789639,0.0031397174254317113,0.026687598116169546,0.1836734693877551,0.05180533751962323,0.006279434850863423,0.25902668759811615,0.02511773940345369,0.004709576138147566,0.01726844583987441,0.0015698587127158557,0.026687598116169546,0.023547880690737835,0.14599686028257458,0.02197802197802198,0.07378335949764521,0.026687598116169546,0.012558869701726845,4
